lead_source,owner,yearCreated,monthCreated,dayCreated,dayName,state,zip_code,electric_company,square_footage,status
83,,2020,11,28,Saturday,,65231,,,53
83,,2020,11,28,Saturday,,,,,53
83,,2020,11,28,Saturday,,,,,53
82,,2020,11,28,Saturday,,,,,32
181,,2020,11,28,Saturday,,,,,34
200,,2020,11,28,Saturday,,,,,32
143,,2020,11,28,Saturday,,,,,32
29,,2020,11,28,Saturday,Arkansas,72704,Ozarks Arkansas,1800,32
5,,2020,11,28,Saturday,,,,,32
83,,2020,11,28,Saturday,,,,,53
200,,2020,11,28,Saturday,,,,,32
200,,2020,11,28,Saturday,,,,,30
83,,2020,11,28,Saturday,,,,,34
82,,2020,11,28,Saturday,,,,,53
200,,2020,11,28,Saturday,,,,,30
24,,2020,11,28,Saturday,,,,,53
200,,2020,11,28,Saturday,,,,,5
83,,2020,11,28,Saturday,,,,,32
200,,2020,11,28,Saturday,,,,,46
200,,2020,11,28,Saturday,,,,,34
83,,2020,11,28,Saturday,,,,,5
200,,2020,11,28,Saturday,,,,,30
82,,2020,11,28,Saturday,,,,,34
200,,2020,11,28,Saturday,,,,,34
24,,2020,11,28,Saturday,Arkansas,7210,,,34
82,,2020,11,28,Saturday,,,,,53
135,,2020,11,28,Saturday,,,,,34
83,,2020,11,28,Saturday,,,,,53
83,,2020,11,28,Saturday,,,,,34
200,,2020,11,28,Saturday,,,,,30
83,,2020,11,28,Saturday,,,,,53
200,,2020,11,28,Saturday,,,,,30
83,,2020,11,28,Saturday,,,,,5
83,,2020,11,28,Saturday,,,,,53
200,9593081,2020,11,28,Saturday,,,,,32
5,,2020,11,28,Saturday,,,,,30
83,,2020,11,28,Saturday,,,,,53
202,,2020,11,28,Saturday,Tennessee,37010,Other,2400,4
200,,2020,11,29,Sunday,,,,,32
200,,2020,11,29,Sunday,,,,,32
5,,2020,11,29,Sunday,,,,,32
180,,2020,11,29,Sunday,Missouri,65355,Other,,34
200,,2020,11,29,Sunday,,,,,32
200,,2020,11,29,Sunday,,,,,32
180,,2020,11,29,Sunday,,,,,31
200,,2020,11,29,Sunday,,,,,5
83,,2020,11,29,Sunday,,,,,53
180,,2020,11,29,Sunday,,,,,32
83,,2020,11,29,Sunday,,,,,32
200,5136817,2020,11,29,Sunday,Arkansas,72744,Ozarks (AR),2000,3
200,,2020,11,29,Sunday,,,,,5
5,,2020,11,29,Sunday,Oklahoma,73025,OGE,4300,32
181,3610377,2020,11,29,Sunday,Oklahoma,73026,Other,3403,21
200,,2020,11,29,Sunday,,,,,34
181,,2020,11,29,Sunday,,,,,53
200,,2020,11,29,Sunday,,,,,63
200,,2020,11,29,Sunday,,,,,34
200,,2020,11,29,Sunday,Arkansas,72701,Ozarks Arkansas,5000,63
180,,2020,11,29,Sunday,,,,,53
181,,2020,11,29,Sunday,,,,,32
200,,2020,11,29,Sunday,,,,,5
200,,2020,11,29,Sunday,,,,,30
135,,2020,11,29,Sunday,,,,,53
200,,2020,11,29,Sunday,,,,,59
200,,2020,11,29,Sunday,,,,,32
5,,2020,11,29,Sunday,Arkansas,72753,Ozarks Arkansas,1400,54
200,,2020,11,29,Sunday,,,,,5
200,,2020,11,29,Sunday,,,,,32
200,,2020,11,29,Sunday,,,Arkansas Valley Electric,875,63
146,,2020,11,29,Sunday,,,,,53
82,,2020,11,29,Sunday,,,,,53
180,,2020,11,29,Sunday,,,,,32
200,6419170,2020,11,29,Sunday,,,,2450,21
200,,2020,11,29,Sunday,,,,,32
200,,2020,11,29,Sunday,,,,,31
38,9745922,2020,11,29,Sunday,Arkansas,72740,Carroll,2600,18
202,,2020,11,29,Sunday,,,,,34
200,,2020,11,29,Sunday,,,,,30
5,,2020,11,29,Sunday,,,,,32
193,,2020,11,29,Sunday,,,,,31
193,6419170,2020,11,29,Sunday,,,,,21
180,,2020,11,29,Sunday,,,,,30
200,,2020,11,29,Sunday,,,,,30
200,,2020,11,30,Monday,,,,,32
200,,2020,11,30,Monday,,,,,53
200,,2020,11,30,Monday,Arkansas,72734,Empire-Liberty,2500,63
200,,2020,11,30,Monday,,,,,46
200,,2020,11,30,Monday,,,,,30
83,,2020,11,30,Monday,,,,,34
83,,2020,11,30,Monday,,,,,34
180,,2020,11,30,Monday,,,,,46
200,,2020,11,30,Monday,,,,,34
2,,2020,11,30,Monday,,,,,53
82,,2020,11,30,Monday,,,,,32
135,,2020,11,30,Monday,Oklahoma,74364,Northeast Oklahoma Electric,1500,63
193,6963874,2020,11,30,Monday,Arkansas,72076,First Electric Coop,2000,18
2,,2020,11,30,Monday,,,,,39
83,,2020,11,30,Monday,,,,,32
82,,2020,11,30,Monday,,,,,53
200,,2020,11,30,Monday,,,,,30
27,,2020,11,30,Monday,Arkansas,72712,Bentonville,7673,21
82,,2020,11,30,Monday,,,,,32
174,,2020,11,30,Monday,,,,,53
129,,2020,11,30,Monday,,,,,53
83,,2020,11,30,Monday,,,,,53
83,,2020,11,30,Monday,,,,,53
83,,2020,11,30,Monday,,,,,53
84,,2020,11,30,Monday,,,,,39
83,,2020,11,30,Monday,,,,,53
83,,2020,11,30,Monday,,,,,53
200,,2020,11,30,Monday,,,,,63
82,,2020,11,30,Monday,,,,,53
135,,2020,11,30,Monday,,,,,64
83,,2020,11,30,Monday,,,,,53
82,,2020,11,30,Monday,,,,,34
84,,2020,11,30,Monday,,,,,30
2,,2020,11,30,Monday,,,,,53
83,,2020,11,30,Monday,,,,,53
200,,2020,11,30,Monday,Arkansas,72773,Ozarks Arkansas,448,4
83,,2020,11,30,Monday,,,,,53
82,,2020,11,30,Monday,,,,,32
200,,2020,11,30,Monday,,,,,46
2,,2020,11,30,Monday,,,,,53
83,,2020,11,30,Monday,,,,,53
83,,2020,11,30,Monday,,,,,34
82,,2020,11,30,Monday,,,,,53
83,,2020,11,30,Monday,,,,,53
83,,2020,11,30,Monday,,,,,53
200,,2020,11,30,Monday,,,,,5
82,,2020,11,30,Monday,,,,,64
83,,2020,11,30,Monday,,,,,53
133,,2020,11,30,Monday,,,,,32
83,,2020,11,30,Monday,,,,,31
83,,2020,11,30,Monday,,,,,39
181,,2020,11,30,Monday,,,,,53
83,,2020,11,30,Monday,,,,,53
6,,2020,11,30,Monday,,,,,53
200,,2020,11,30,Monday,Arkansas,72758,,,63
2,7994884,2020,11,30,Monday,,,,,32
200,,2020,11,30,Monday,,,,,30
135,,2020,11,30,Monday,,,,,39
83,,2020,11,30,Monday,,,,,5
200,,2020,11,30,Monday,,,,,32
83,,2020,11,30,Monday,,,,,53
83,,2020,11,30,Monday,,,,,53
83,,2020,11,30,Monday,,,,,34
135,,2020,11,30,Monday,,,,,53
202,,2020,11,30,Monday,,,,,53
83,,2020,11,30,Monday,,,,,30
2,,2020,11,30,Monday,,,,,53
82,,2020,11,30,Monday,,,,,5
82,,2020,11,30,Monday,,,,,30
135,,2020,11,30,Monday,,,,,53
122,,2020,11,30,Monday,Oklahoma,N/A,OGE,3600,34
82,,2020,11,30,Monday,,,,,53
83,,2020,11,30,Monday,,,,,34
135,,2020,11,30,Monday,,,,,5
2,6738979,2020,11,30,Monday,Missouri,64804,Empire-Liberty,,18
83,,2020,11,30,Monday,,,,,53
83,,2020,11,30,Monday,,,,,53
185,,2020,11,30,Monday,,,,,5
84,,2020,11,30,Monday,,,,,53
135,,2020,11,30,Monday,,,,,32
146,6282347,2020,11,30,Monday,Oklahoma,74070,Other Electric Company,2500,3
83,,2020,11,30,Monday,,,,,53
83,,2020,11,30,Monday,,,,,34
82,,2020,11,30,Monday,,,,,53
143,,2020,11,30,Monday,,,,,31
83,,2020,11,30,Monday,,,,,53
83,,2020,11,30,Monday,,,,,34
146,7496997,2020,11,30,Monday,Oklahoma,74012,Public Services Company of Oklahoma,1900,18
146,,2020,11,30,Monday,,,,,63
200,,2020,11,30,Monday,,,,,46
200,,2020,11,30,Monday,,,,,32
84,,2020,11,30,Monday,,,,,32
83,,2020,11,30,Monday,,,,,34
146,,2020,11,30,Monday,,,,,53
146,,2020,11,30,Monday,,,,,63
146,,2020,11,30,Monday,,,,,53
146,,2020,11,30,Monday,,,,,32
146,,2020,11,30,Monday,,,,,53
180,,2020,11,30,Monday,,,,,46
200,,2020,11,30,Monday,Arkansas,72958,SWEPCO,,32
193,,2020,11,30,Monday,,,,,32
146,,2020,11,30,Monday,,,,,53
146,,2020,11,30,Monday,,,,,53
146,,2020,11,30,Monday,,,,,53
146,,2020,11,30,Monday,,,,,30
146,6963874,2020,11,30,Monday,,,,,21
146,,2020,11,30,Monday,,,,,34
146,,2020,11,30,Monday,,,,,30
146,,2020,11,30,Monday,,,,,5
146,,2020,11,30,Monday,Oklahoma,74008,Other,3200,32
146,,2020,11,30,Monday,,,,,53
146,,2020,11,30,Monday,,,,,5
209,,2020,11,30,Monday,,,,,32
146,,2020,11,30,Monday,,,,,46
202,,2020,11,30,Monday,,,,,63
84,,2020,11,30,Monday,,,,,53
200,,2020,11,30,Monday,,,,,63
12,,2020,11,30,Monday,,,,,5
5,,2020,11,30,Monday,,,,,54
6,,2020,11,30,Monday,Arkansas,72751,Other Electric Company,2300,32
5,6419170,2020,11,30,Monday,Missouri,63780,Ameren,1982,18
72,,2020,11,30,Monday,,,,,32
200,,2020,11,30,Monday,,,,,32
5,,2020,11,30,Monday,,,,,32
180,,2020,11,30,Monday,,,,,30
180,,2020,11,30,Monday,,,,,32
200,,2020,11,30,Monday,,,,,30
84,,2020,11,30,Monday,Missouri,63301,Ameren,5500,63
181,,2020,11,30,Monday,Oklahoma,74859,Other,1500,63
27,,2020,11,30,Monday,,,,,5
180,,2020,11,30,Monday,,,,,53
202,,2020,11,30,Monday,,,,,63
146,,2020,11,30,Monday,,,,,5
83,,2020,12,1,Tuesday,,,,,5
202,6963874,2020,12,1,Tuesday,,,,,21
83,,2020,12,1,Tuesday,,,,,53
83,,2020,12,1,Tuesday,,,,,53
82,,2020,12,1,Tuesday,,,,,53
83,,2020,12,1,Tuesday,,,,,53
2,4646811,2020,12,1,Tuesday,,,,,23
81,,2020,12,1,Tuesday,,,,,5
83,,2020,12,1,Tuesday,,,,,53
146,,2020,12,1,Tuesday,,,,,53
83,,2020,12,1,Tuesday,,,,,32
82,,2020,12,1,Tuesday,,,,,53
5,,2020,12,1,Tuesday,,,,,32
83,,2020,12,1,Tuesday,,,,,64
83,,2020,12,1,Tuesday,,,,,53
84,,2020,12,1,Tuesday,,,,,32
83,,2020,12,1,Tuesday,,,,,34
5,,2020,12,1,Tuesday,,,,,53
83,6942993,2020,12,1,Tuesday,,,,,18
6,3866415,2020,12,1,Tuesday,Arkansas,72701,SWEPCO,4100,18
135,,2020,12,1,Tuesday,,,,,34
24,,2020,12,1,Tuesday,,,,,46
181,,2020,12,1,Tuesday,,,,,63
83,,2020,12,1,Tuesday,,,,,53
83,,2020,12,1,Tuesday,,,,,32
2,,2020,12,1,Tuesday,,,,,5
83,,2020,12,1,Tuesday,,,,,53
180,,2020,12,1,Tuesday,,,,,31
82,,2020,12,1,Tuesday,,,,,34
83,,2020,12,1,Tuesday,,,,,53
83,,2020,12,1,Tuesday,,,,,53
135,,2020,12,1,Tuesday,,,,,64
146,,2020,12,1,Tuesday,,,,,32
202,,2020,12,1,Tuesday,Tennessee,37064,Other,3200,63
146,,2020,12,1,Tuesday,,,,,53
146,,2020,12,1,Tuesday,,,,,5
2,,2020,12,1,Tuesday,,,,,53
2,,2020,12,1,Tuesday,,,,,53
12,,2020,12,1,Tuesday,,,,,32
135,,2020,12,1,Tuesday,,,,,34
82,,2020,12,1,Tuesday,,,,,39
83,,2020,12,1,Tuesday,,,,,53
83,,2020,12,1,Tuesday,,,,,53
143,,2020,12,1,Tuesday,Oklahoma,74354,Other,2100,59
181,,2020,12,1,Tuesday,,,,,32
83,,2020,12,1,Tuesday,,,,,53
135,,2020,12,1,Tuesday,,,,,5
188,,2020,12,1,Tuesday,,,,,53
2,4646811,2020,12,1,Tuesday,Oklahoma,66743,Other Electric Company,,18
83,,2020,12,1,Tuesday,,,,,53
180,9563660,2020,12,1,Tuesday,,,,,21
83,,2020,12,1,Tuesday,,,,,53
83,,2020,12,1,Tuesday,,,,,53
83,,2020,12,1,Tuesday,,,,,53
83,,2020,12,1,Tuesday,Arkansas,72650,Other,800,34
83,,2020,12,1,Tuesday,,,,,31
2,,2020,12,1,Tuesday,,,,,5
135,,2020,12,1,Tuesday,,,,,5
2,,2020,12,1,Tuesday,,,,,53
82,,2020,12,1,Tuesday,,,,,5
146,,2020,12,1,Tuesday,,,,,30
146,,2020,12,1,Tuesday,Oklahoma,74129,Public Services Company of Oklahoma,2180,59
135,,2020,12,1,Tuesday,,,,,32
146,,2020,12,1,Tuesday,,,,,34
80,9563660,2020,12,1,Tuesday,,,Other,1500,21
83,,2020,12,1,Tuesday,,,,,32
84,,2020,12,1,Tuesday,,,,,53
180,,2020,12,1,Tuesday,,,,,32
180,,2020,12,1,Tuesday,,,,,5
180,,2020,12,1,Tuesday,,,,,32
179,,2020,12,1,Tuesday,,,,,32
181,,2020,12,1,Tuesday,Oklahoma,74346,Public Services Company of Oklahoma,900,76
146,,2020,12,2,Wednesday,,,,,32
193,,2020,12,2,Wednesday,,,,,46
146,,2020,12,2,Wednesday,Oklahoma,74037,Other,1600,32
181,,2020,12,2,Wednesday,,,,,32
193,,2020,12,2,Wednesday,,,,,32
83,,2020,12,2,Wednesday,,,,,5
146,,2020,12,2,Wednesday,,,,,32
81,,2020,12,2,Wednesday,,,,,53
146,,2020,12,2,Wednesday,,,,,63
2,,2020,12,2,Wednesday,,,,,53
2,4646811,2020,12,2,Wednesday,,,,,18
24,,2020,12,2,Wednesday,,,,,5
82,,2020,12,2,Wednesday,,,,,53
83,,2020,12,2,Wednesday,,,,,53
83,,2020,12,2,Wednesday,,,,,32
181,6009163,2020,12,2,Wednesday,,,,,21
2,,2020,12,2,Wednesday,Missouri,65761,White River,2100,63
83,,2020,12,2,Wednesday,,,,,32
82,,2020,12,2,Wednesday,,,,,53
146,,2020,12,2,Wednesday,,,,,32
24,,2020,12,2,Wednesday,,,,,34
82,,2020,12,2,Wednesday,,,,,53
83,,2020,12,2,Wednesday,,,,,5
83,,2020,12,2,Wednesday,,,,,53
135,,2020,12,2,Wednesday,,,,,5
83,,2020,12,2,Wednesday,,,,,64
83,,2020,12,2,Wednesday,,,,,34
12,9686105,2020,12,2,Wednesday,,,,,1
84,,2020,12,2,Wednesday,,,,,34
83,,2020,12,2,Wednesday,,,,,53
83,1368598,2020,12,2,Wednesday,,,,,21
2,,2020,12,2,Wednesday,Arkansas,72740,,,4
83,,2020,12,2,Wednesday,,,,,34
83,,2020,12,2,Wednesday,,,,,53
82,,2020,12,2,Wednesday,,,,,53
83,,2020,12,2,Wednesday,,,,,53
83,,2020,12,2,Wednesday,,,,,53
82,,2020,12,2,Wednesday,,,,,32
83,,2020,12,2,Wednesday,,,,,53
29,,2020,12,2,Wednesday,Arkansas,72576,Other,1000,32
83,,2020,12,2,Wednesday,,,,,30
15,,2020,12,2,Wednesday,Arkansas,72855,OGE,1600,63
2,,2020,12,2,Wednesday,Oklahoma,,,,32
83,,2020,12,2,Wednesday,,,,,32
83,,2020,12,2,Wednesday,,,,,53
84,,2020,12,2,Wednesday,,,,,34
83,,2020,12,2,Wednesday,,,,,53
181,,2020,12,2,Wednesday,,,,,34
83,,2020,12,2,Wednesday,,,,,34
83,,2020,12,2,Wednesday,,,,,53
135,6738979,2020,12,2,Wednesday,Arkansas,7293633,Arkansas Valley Electric,,18
2,,2020,12,2,Wednesday,,,,,34
83,,2020,12,2,Wednesday,,,,,63
145,,2020,12,2,Wednesday,,,,,53
83,,2020,12,2,Wednesday,,,,,53
83,,2020,12,2,Wednesday,,,,,34
83,,2020,12,2,Wednesday,,,,,30
83,,2020,12,2,Wednesday,,,,,53
83,,2020,12,2,Wednesday,,,,,53
83,,2020,12,2,Wednesday,,,,,53
146,,2020,12,2,Wednesday,,,,,30
84,,2020,12,2,Wednesday,,,,,53
73,,2020,12,2,Wednesday,,,,,53
82,,2020,12,2,Wednesday,,,,,53
82,,2020,12,2,Wednesday,,,,,53
5,,2020,12,2,Wednesday,Oklahoma,74939,Other,1380,63
83,,2020,12,2,Wednesday,,,,,63
146,,2020,12,2,Wednesday,,,,,63
5,,2020,12,2,Wednesday,,,Other,,63
180,,2020,12,2,Wednesday,,,,,53
180,,2020,12,2,Wednesday,,,,,53
5,,2020,12,2,Wednesday,,,,,34
146,,2020,12,2,Wednesday,,,,,32
146,,2020,12,2,Wednesday,,,,,53
146,,2020,12,2,Wednesday,,,,,34
146,,2020,12,2,Wednesday,,,,,32
72,,2020,12,2,Wednesday,,,,,53
2,,2020,12,2,Wednesday,Arkansas,72512,Other,1100,32
179,,2020,12,2,Wednesday,,,,,30
83,,2020,12,2,Wednesday,,,,,53
83,,2020,12,3,Thursday,,,,,30
83,,2020,12,3,Thursday,,,,,30
179,,2020,12,3,Thursday,,,,,32
83,,2020,12,3,Thursday,,,,,32
83,,2020,12,3,Thursday,,,,,53
2,,2020,12,3,Thursday,,,,,39
83,,2020,12,3,Thursday,,,,,53
83,,2020,12,3,Thursday,,,,,53
83,,2020,12,3,Thursday,,,,,53
83,,2020,12,3,Thursday,,,,,34
82,,2020,12,3,Thursday,,,,,53
180,,2020,12,3,Thursday,,,,,34
146,,2020,12,3,Thursday,,,,,32
83,,2020,12,3,Thursday,,,,,53
143,,2020,12,3,Thursday,,,,1600,34
135,,2020,12,3,Thursday,,,,,39
83,,2020,12,3,Thursday,,,,,76
82,,2020,12,3,Thursday,,,,,32
83,,2020,12,3,Thursday,,,,,53
83,,2020,12,3,Thursday,,,,,53
83,,2020,12,3,Thursday,,,,,53
83,,2020,12,3,Thursday,,,,,53
82,,2020,12,3,Thursday,,,,,34
179,,2020,12,3,Thursday,,,,,53
29,,2020,12,3,Thursday,Arkansas,72774,SWEPCO,1578,32
135,,2020,12,3,Thursday,,,,,5
84,,2020,12,3,Thursday,,,,,34
84,,2020,12,3,Thursday,,,,,53
84,,2020,12,3,Thursday,,,,,53
15,,2020,12,3,Thursday,,,,,32
15,,2020,12,3,Thursday,Arkansas,72802,Entergy,1456,32
82,,2020,12,3,Thursday,,,,,53
135,,2020,12,3,Thursday,,,,,53
83,,2020,12,3,Thursday,,,,,53
15,,2020,12,3,Thursday,,,,,34
83,,2020,12,3,Thursday,,,,,53
138,,2020,12,3,Thursday,,,,,5
15,3220110,2020,12,3,Thursday,Tennessee,37190,Other,3000,18
146,,2020,12,3,Thursday,,,,,53
82,,2020,12,3,Thursday,,,,,34
83,,2020,12,3,Thursday,,,,,53
83,,2020,12,3,Thursday,,,,,53
83,,2020,12,3,Thursday,,,,,53
83,,2020,12,3,Thursday,,,,,53
83,,2020,12,3,Thursday,,,,,53
15,8086011,2020,12,3,Thursday,Arkansas,72762,SWEPCO,5050,18
2,,2020,12,3,Thursday,,,,,34
83,,2020,12,3,Thursday,,,,,53
82,,2020,12,3,Thursday,,,,,39
83,,2020,12,3,Thursday,,,,,53
83,,2020,12,3,Thursday,,,,,34
83,,2020,12,3,Thursday,,,,,53
83,,2020,12,3,Thursday,,,,,53
2,,2020,12,3,Thursday,,,,,31
82,,2020,12,3,Thursday,,,,,53
82,,2020,12,3,Thursday,,,,,53
83,,2020,12,3,Thursday,,,,,53
83,,2020,12,3,Thursday,,,,,53
2,,2020,12,3,Thursday,,,,,53
83,,2020,12,3,Thursday,,,,,53
122,,2020,12,3,Thursday,,,,,63
83,,2020,12,3,Thursday,,,,,53
5,,2020,12,3,Thursday,,,,,5
5,,2020,12,3,Thursday,,,,,32
135,4646811,2020,12,3,Thursday,,,,,23
83,,2020,12,3,Thursday,,,,,53
15,,2020,12,3,Thursday,,,,,30
15,,2020,12,3,Thursday,,,,,34
214,,2020,12,3,Thursday,Arkansas,72113,Entergy,3500,32
146,,2020,12,3,Thursday,,,,,53
146,,2020,12,3,Thursday,,,,,32
146,,2020,12,3,Thursday,,,,,30
15,8286996,2020,12,3,Thursday,Arkansas,72719,Carroll,1412,18
146,,2020,12,3,Thursday,,,,,53
5,,2020,12,3,Thursday,,,,,32
193,,2020,12,3,Thursday,Arkansas,72076,Entergy,1840,63
5,,2020,12,3,Thursday,,,,,5
193,,2020,12,3,Thursday,,,,,59
82,,2020,12,3,Thursday,,,,,32
188,,2020,12,4,Friday,,,,,53
146,,2020,12,4,Friday,Oklahoma,,,,63
146,,2020,12,4,Friday,Oklahoma,74451,,,39
146,,2020,12,4,Friday,,,,,5
188,,2020,12,4,Friday,Oklahoma,74501,,,32
84,,2020,12,4,Friday,,,,,53
193,,2020,12,4,Friday,Arkansas,72941,Arkansas Valley Electric,1560,32
174,,2020,12,4,Friday,,,,,53
15,,2020,12,4,Friday,Tennessee,37363,Other,3000,58
174,,2020,12,4,Friday,,,,,32
29,,2020,12,4,Friday,,,,,32
129,,2020,12,4,Friday,Arkansas,72802,,,53
146,,2020,12,4,Friday,,,,,53
214,,2020,12,4,Friday,,,,,32
2,,2020,12,4,Friday,,,,,32
188,,2020,12,4,Friday,,,,,5
2,6738979,2020,12,4,Friday,,,,,23
193,6419170,2020,12,4,Friday,,,Entergy,,21
172,,2020,12,4,Friday,,,,,32
214,,2020,12,4,Friday,Oklahoma,74432,Other,2100,63
2,4646811,2020,12,4,Friday,Oklahoma,74646,Other,,18
179,,2020,12,4,Friday,,,,,5
193,,2020,12,4,Friday,,,,,32
135,,2020,12,4,Friday,,,,,5
216,,2020,12,4,Friday,,,,,5
84,,2020,12,4,Friday,Oklahoma,74008,Public Services Company of Oklahoma,3600,32
12,9686105,2020,12,4,Friday,,,,,1
15,,2020,12,4,Friday,,,,,63
82,,2020,12,4,Friday,,,,,53
135,,2020,12,4,Friday,,,,,5
135,,2020,12,4,Friday,,,,,5
146,,2020,12,4,Friday,,,,,5
12,,2020,12,4,Friday,,,,,34
83,6738979,2020,12,4,Friday,Missouri,64804,Siloam Springs,,18
83,,2020,12,4,Friday,,,,,53
146,,2020,12,4,Friday,,,,,31
84,,2020,12,4,Friday,Oklahoma,74432,Other,960,46
81,,2020,12,4,Friday,,,,,53
83,,2020,12,4,Friday,,,,,32
2,6738979,2020,12,4,Friday,Arkansas,72753,Southwestern Electric Power Company (SWEPCO),,18
188,,2020,12,4,Friday,Arkansas,72830,Other Electric Company,2000,32
188,,2020,12,4,Friday,,,,,32
83,,2020,12,4,Friday,,,,,64
82,,2020,12,4,Friday,,,,,5
83,,2020,12,4,Friday,,,,,53
83,,2020,12,4,Friday,,,,,53
15,3872843,2020,12,4,Friday,Oklahoma,74344,Northeast Oklahoma Electric,1361,18
175,6963874,2020,12,4,Friday,,,,,21
121,,2020,12,4,Friday,Arkansas,72015,Other,2000,59
135,,2020,12,4,Friday,,,,,64
214,,2020,12,4,Friday,,,,,30
122,,2020,12,4,Friday,Arkansas,72758,OGE,899,39
122,,2020,12,4,Friday,Tennessee,77802,Ozarks (Arkansas),1300,34
174,3326583,2020,12,4,Friday,,,,,21
122,,2020,12,4,Friday,Arkansas,72802,,,34
83,,2020,12,4,Friday,,,,,53
193,,2020,12,4,Friday,Arkansas,72801,Entergy,1900,63
83,,2020,12,4,Friday,,,,,34
83,,2020,12,4,Friday,,,,,30
146,,2020,12,4,Friday,,,,,53
83,,2020,12,4,Friday,,,,,53
146,,2020,12,4,Friday,,,,,53
193,6419170,2020,12,4,Friday,,,,,21
143,6009163,2020,12,4,Friday,,,,,21
146,,2020,12,4,Friday,,,,,32
146,,2020,12,4,Friday,,,,,53
83,,2020,12,4,Friday,,,,,5
129,2916217,2020,12,4,Friday,Oklahoma,74464,Ozarks (Oklahoma),2400,18
146,,2020,12,4,Friday,,,,,64
72,,2020,12,4,Friday,,,,,53
146,,2020,12,4,Friday,,,,,32
146,,2020,12,4,Friday,,,,,32
174,,2020,12,4,Friday,,,,,32
146,,2020,12,4,Friday,,,,,53
188,,2020,12,4,Friday,,,,,63
174,,2020,12,4,Friday,,,,,31
193,,2020,12,4,Friday,Arkansas,72576,Other,1856,31
174,,2020,12,4,Friday,,,,,46
181,6963874,2020,12,4,Friday,,,,,21
214,,2020,12,4,Friday,Arkansas,72764,Carroll,1749,63
188,,2020,12,4,Friday,,,,,32
193,,2020,12,4,Friday,,,,,34
80,,2020,12,4,Friday,Missouri,6363,,,59
181,,2020,12,4,Friday,,,,,53
193,,2020,12,4,Friday,,,,,32
202,,2020,12,5,Saturday,,,,,39
180,,2020,12,5,Saturday,,,,,53
38,,2020,12,5,Saturday,,,,,53
5,,2020,12,5,Saturday,,,,,5
29,,2020,12,5,Saturday,,,,,53
174,,2020,12,5,Saturday,,,,,30
202,6963874,2020,12,5,Saturday,,,,,21
188,,2020,12,5,Saturday,,,,,32
174,,2020,12,5,Saturday,,,,,32
174,,2020,12,5,Saturday,,,,,63
180,,2020,12,5,Saturday,,,,,32
180,,2020,12,5,Saturday,,,,,32
83,,2020,12,5,Saturday,,,,,53
83,,2020,12,5,Saturday,,,,,53
193,,2020,12,5,Saturday,,,,,63
146,,2020,12,5,Saturday,,,,,32
174,,2020,12,5,Saturday,,,,,32
5,,2020,12,5,Saturday,,,,,32
174,,2020,12,5,Saturday,,,,,32
135,,2020,12,5,Saturday,,,,,32
214,5421394,2020,12,5,Saturday,Oklahoma,74011,Other,1500,18
84,,2020,12,5,Saturday,,,,,32
15,6419170,2020,12,5,Saturday,,,,,21
174,8086011,2020,12,5,Saturday,Arkansas,,Entergy,,21
180,,2020,12,5,Saturday,,,,,32
214,,2020,12,5,Saturday,,,,,32
214,,2020,12,5,Saturday,,,,,53
83,,2020,12,5,Saturday,,,,,53
133,,2020,12,5,Saturday,,,,,53
83,,2020,12,5,Saturday,,,,,34
83,,2020,12,5,Saturday,,,,,63
83,,2020,12,5,Saturday,,,,,32
83,,2020,12,5,Saturday,,,,,53
181,,2020,12,5,Saturday,,,,,31
83,,2020,12,5,Saturday,,,,,34
15,,2020,12,5,Saturday,,,,,63
15,,2020,12,5,Saturday,Oklahoma,74955,Other,5000,63
214,,2020,12,5,Saturday,,,,,32
216,,2020,12,5,Saturday,,,,,53
174,,2020,12,5,Saturday,,,,,34
15,,2020,12,5,Saturday,,,,,31
12,9686105,2020,12,5,Saturday,,,,,1
181,,2020,12,5,Saturday,,,,,53
83,,2020,12,5,Saturday,,,,,32
193,6419170,2020,12,5,Saturday,Arkansas,72315,Entergy,,21
82,,2020,12,5,Saturday,,,,,32
5,,2020,12,5,Saturday,,,,,53
5,,2020,12,5,Saturday,,,,,32
216,,2020,12,5,Saturday,,,,,32
188,,2020,12,5,Saturday,Oklahoma,73012,OGE,1015,63
179,,2020,12,5,Saturday,,,,,53
83,,2020,12,5,Saturday,,,,,53
174,,2020,12,5,Saturday,,,,,32
181,,2020,12,5,Saturday,,,,,32
174,,2020,12,5,Saturday,Arkansas,N/A,Other,1400,4
188,,2020,12,5,Saturday,,,,,30
83,,2020,12,5,Saturday,,,,,32
188,3220110,2020,12,5,Saturday,Oklahoma,74127,Public Services Company of Oklahoma,2200,18
188,,2020,12,5,Saturday,Oklahoma,7436,Other,1200,63
202,,2020,12,5,Saturday,,,,,5
174,,2020,12,5,Saturday,,,,,32
181,,2020,12,5,Saturday,,,,1800,30
5,,2020,12,5,Saturday,,,,,32
146,,2020,12,5,Saturday,,,,,34
188,,2020,12,5,Saturday,Arkansas,72903,OG&E,1700,34
38,,2020,12,6,Sunday,,,,,32
180,,2020,12,6,Sunday,,,,,53
181,,2020,12,6,Sunday,,,,,53
202,,2020,12,6,Sunday,,,,,32
188,,2020,12,6,Sunday,,,,,32
174,,2020,12,6,Sunday,,,,,30
188,9593081,2020,12,6,Sunday,,,,,32
214,,2020,12,6,Sunday,,,,,31
